"file","id","status","merged_count","oracle_count"
"building_locators.txt","10728","text_mismatch","1","1"
"building_locators.txt","13026","text_mismatch","1","1"
"building_locators.txt","13017","text_mismatch","1","1"
"building_locators.txt","11433","text_mismatch","1","1"
"building_locators.txt","12328","merged_only","1","0"
"building_locators.txt","10918","text_mismatch","1","1"
"building_locators.txt","11346","text_mismatch","1","1"
"building_locators.txt","10626","text_mismatch","1","1"
"building_locators.txt","11184","text_mismatch","1","1"
"building_locators.txt","10665","text_mismatch","1","1"
"building_locators.txt","8846","merged_only","1","0"
"building_locators.txt","10466","text_mismatch","1","1"
"building_locators.txt","10583","merged_only","1","0"
"building_locators.txt","8841","merged_only","1","0"
"building_locators.txt","10687","merged_only","1","0"
"building_locators.txt","11565","text_mismatch","1","1"
"building_locators.txt","12107","text_mismatch","1","1"
"building_locators.txt","11333","text_mismatch","1","1"
"building_locators.txt","11492","text_mismatch","1","1"
"building_locators.txt","12027","text_mismatch","1","1"
"building_locators.txt","11585","text_mismatch","1","1"
"building_locators.txt","9532","text_mismatch","1","1"
"building_locators.txt","10535","merged_only","1","0"
"building_locators.txt","9443","text_mismatch","1","1"
"building_locators.txt","11001","text_mismatch","1","1"
"building_locators.txt","12251","text_mismatch","1","1"
"building_locators.txt","11014","text_mismatch","1","1"
"building_locators.txt","11715","text_mismatch","1","1"
"building_locators.txt","11323","text_mismatch","1","1"
"building_locators.txt","12477","text_mismatch","1","1"
"building_locators.txt","11265","text_mismatch","1","1"
"building_locators.txt","12077","text_mismatch","1","1"
"building_locators.txt","12118","text_mismatch","1","1"
"building_locators.txt","13038","text_mismatch","1","1"
"building_locators.txt","11964","text_mismatch","1","1"
"building_locators.txt","10974","merged_only","1","0"
"building_locators.txt","10930","text_mismatch","1","1"
"building_locators.txt","12234","text_mismatch","1","1"
"building_locators.txt","13057","text_mismatch","1","1"
"building_locators.txt","8875","merged_only","1","0"
"building_locators.txt","12333","merged_only","1","0"
"building_locators.txt","12480","text_mismatch","1","1"
"building_locators.txt","11867","text_mismatch","1","1"
"building_locators.txt","11778","text_mismatch","1","1"
"building_locators.txt","11386","text_mismatch","1","1"
"building_locators.txt","11782","text_mismatch","1","1"
"building_locators.txt","811","text_mismatch","1","1"
"building_locators.txt","11602","text_mismatch","1","1"
"building_locators.txt","10874","text_mismatch","1","1"
"building_locators.txt","10753","merged_only","1","0"
"building_locators.txt","12815","text_mismatch","1","1"
"building_locators.txt","10813","text_mismatch","1","1"
"building_locators.txt","11302","text_mismatch","1","1"
"building_locators.txt","13138","text_mismatch","1","1"
"building_locators.txt","8776","merged_only","1","0"
"building_locators.txt","10545","text_mismatch","1","1"
"building_locators.txt","12973","text_mismatch","1","1"
"building_locators.txt","10891","text_mismatch","1","1"
"building_locators.txt","10883","text_mismatch","1","1"
"building_locators.txt","11823","text_mismatch","1","1"
"building_locators.txt","10804","text_mismatch","1","1"
"building_locators.txt","10896","text_mismatch","1","1"
"building_locators.txt","10992","text_mismatch","1","1"
"building_locators.txt","11879","text_mismatch","1","1"
"building_locators.txt","11327","text_mismatch","1","1"
"building_locators.txt","11543","text_mismatch","1","1"
"building_locators.txt","10872","text_mismatch","1","1"
"building_locators.txt","10876","text_mismatch","1","1"
"building_locators.txt","12079","merged_only","1","0"
"building_locators.txt","12144","text_mismatch","1","1"
"building_locators.txt","10830","text_mismatch","1","1"
"building_locators.txt","12469","merged_only","1","0"
"building_locators.txt","12398","text_mismatch","1","1"
"building_locators.txt","10734","text_mismatch","1","1"
"building_locators.txt","12438","text_mismatch","1","1"
"building_locators.txt","10515","text_mismatch","1","1"
"building_locators.txt","10541","text_mismatch","1","1"
"building_locators.txt","9530","text_mismatch","1","1"
"building_locators.txt","10532","merged_only","1","0"
"building_locators.txt","11042","text_mismatch","1","1"
"building_locators.txt","12857","text_mismatch","1","1"
"building_locators.txt","12168","text_mismatch","1","1"
"building_locators.txt","13111","text_mismatch","1","1"
"building_locators.txt","12453","text_mismatch","1","1"
"building_locators.txt","11089","text_mismatch","1","1"
"building_locators.txt","12416","text_mismatch","1","1"
"building_locators.txt","8913","merged_only","1","0"
"building_locators.txt","10540","merged_only","1","0"
"building_locators.txt","11630","merged_only","1","0"
"building_locators.txt","12201","text_mismatch","1","1"
"building_locators.txt","11979","text_mismatch","1","1"
"building_locators.txt","10877","text_mismatch","1","1"
"building_locators.txt","12954","text_mismatch","1","1"
"building_locators.txt","12466","text_mismatch","1","1"
"building_locators.txt","12983","text_mismatch","1","1"
"building_locators.txt","12403","text_mismatch","1","1"
"building_locators.txt","8957","merged_only","1","0"
"building_locators.txt","11104","text_mismatch","1","1"
"building_locators.txt","10433","text_mismatch","1","1"
"building_locators.txt","8950","merged_only","1","0"
"building_locators.txt","11498","merged_only","1","0"
"building_locators.txt","13128","text_mismatch","1","1"
"building_locators.txt","10447","text_mismatch","1","1"
"building_locators.txt","10429","text_mismatch","1","1"
"building_locators.txt","10479","text_mismatch","1","1"
"building_locators.txt","12307","text_mismatch","1","1"
"building_locators.txt","11900","merged_only","1","0"
"building_locators.txt","12348","text_mismatch","1","1"
"building_locators.txt","8940","merged_only","1","0"
"building_locators.txt","12462","text_mismatch","1","1"
"building_locators.txt","11028","text_mismatch","1","1"
"building_locators.txt","11046","merged_only","1","0"
"building_locators.txt","8823","merged_only","1","0"
"building_locators.txt","11079","text_mismatch","1","1"
"building_locators.txt","10691","merged_only","1","0"
"building_locators.txt","12016","text_mismatch","1","1"
"building_locators.txt","12268","text_mismatch","1","1"
"building_locators.txt","13027","text_mismatch","1","1"
"building_locators.txt","9545","text_mismatch","1","1"
"building_locators.txt","8890","merged_only","1","0"
"building_locators.txt","11194","text_mismatch","1","1"
"building_locators.txt","10384","text_mismatch","1","1"
"building_locators.txt","11139","text_mismatch","1","1"
"building_locators.txt","10858","text_mismatch","1","1"
"building_locators.txt","11638","merged_only","1","0"
"building_locators.txt","12336","text_mismatch","1","1"
"building_locators.txt","9051","merged_only","1","0"
"building_locators.txt","12208","text_mismatch","1","1"
"building_locators.txt","9272","merged_only","1","0"
"building_locators.txt","10696","merged_only","1","0"
"building_locators.txt","10596","merged_only","1","0"
"building_locators.txt","10795","text_mismatch","1","1"
"building_locators.txt","11029","text_mismatch","1","1"
"building_locators.txt","10785","text_mismatch","1","1"
"building_locators.txt","12565","merged_only","1","0"
"building_locators.txt","10480","text_mismatch","1","1"
"building_locators.txt","12133","merged_only","1","0"
"building_locators.txt","10420","text_mismatch","1","1"
"building_locators.txt","12369","text_mismatch","1","1"
"building_locators.txt","8972","merged_only","1","0"
"building_locators.txt","12349","merged_only","1","0"
"building_locators.txt","8858","merged_only","1","0"
"building_locators.txt","12045","text_mismatch","1","1"
"building_locators.txt","12844","text_mismatch","1","1"
"building_locators.txt","12568","text_mismatch","1","1"
"building_locators.txt","11223","text_mismatch","1","1"
"building_locators.txt","11591","merged_only","1","0"
"building_locators.txt","11422","text_mismatch","1","1"
"building_locators.txt","12563","text_mismatch","1","1"
"building_locators.txt","11703","merged_only","1","0"
"building_locators.txt","11004","text_mismatch","1","1"
"building_locators.txt","10834","text_mismatch","1","1"
"building_locators.txt","8775","merged_only","1","0"
"building_locators.txt","12166","text_mismatch","1","1"
"building_locators.txt","10615","text_mismatch","1","1"
"building_locators.txt","11624","merged_only","1","0"
"building_locators.txt","11058","merged_only","1","0"
"building_locators.txt","12154","text_mismatch","1","1"
"building_locators.txt","10996","text_mismatch","1","1"
"building_locators.txt","11440","text_mismatch","1","1"
"building_locators.txt","11706","text_mismatch","1","1"
"building_locators.txt","13150","text_mismatch","1","1"
"building_locators.txt","11335","text_mismatch","1","1"
"building_locators.txt","9550","text_mismatch","1","1"
"building_locators.txt","12943","text_mismatch","1","1"
"building_locators.txt","13078","merged_only","1","0"
"building_locators.txt","13004","text_mismatch","1","1"
"building_locators.txt","12278","text_mismatch","1","1"
"building_locators.txt","11612","text_mismatch","1","1"
"building_locators.txt","12005","text_mismatch","1","1"
"building_locators.txt","11913","text_mismatch","1","1"
"building_locators.txt","11458","text_mismatch","1","1"
"building_locators.txt","12175","merged_only","1","0"
"building_locators.txt","12338","text_mismatch","1","1"
"building_locators.txt","12449","text_mismatch","1","1"
"building_locators.txt","11832","text_mismatch","1","1"
"building_locators.txt","12113","merged_only","1","0"
"building_locators.txt","12139","text_mismatch","1","1"
"building_locators.txt","12380","text_mismatch","1","1"
"building_locators.txt","9527","text_mismatch","1","1"
"building_locators.txt","11941","text_mismatch","1","1"
"building_locators.txt","10430","text_mismatch","1","1"
"building_locators.txt","11040","text_mismatch","1","1"
"building_locators.txt","10957","merged_only","1","0"
"building_locators.txt","11987","text_mismatch","1","1"
"building_locators.txt","955","merged_only","1","0"
"building_locators.txt","12367","text_mismatch","1","1"
"building_locators.txt","9599","text_mismatch","1","1"
"building_locators.txt","11812","merged_only","1","0"
"building_locators.txt","11816","text_mismatch","1","1"
"building_locators.txt","12044","text_mismatch","1","1"
"building_locators.txt","11358","text_mismatch","1","1"
"building_locators.txt","9554","text_mismatch","1","1"
"building_locators.txt","9562","text_mismatch","1","1"
"building_locators.txt","9291","merged_only","1","0"
"building_locators.txt","9322","text_mismatch","1","1"
"building_locators.txt","12306","text_mismatch","1","1"
"building_locators.txt","12064","text_mismatch","1","1"
"building_locators.txt","10965","text_mismatch","1","1"
"building_locators.txt","12299","text_mismatch","1","1"
"building_locators.txt","11152","text_mismatch","1","1"
"building_locators.txt","12032","text_mismatch","1","1"
"building_locators.txt","12008","merged_only","1","0"
"building_locators.txt","11889","text_mismatch","1","1"
"building_locators.txt","10352","text_mismatch","1","1"
"building_locators.txt","12225","text_mismatch","1","1"
"building_locators.txt","11010","text_mismatch","1","1"
"building_locators.txt","10468","text_mismatch","1","1"
"building_locators.txt","12280","text_mismatch","1","1"
"building_locators.txt","8797","merged_only","1","0"
"building_locators.txt","11696","text_mismatch","1","1"
"building_locators.txt","11692","merged_only","1","0"
"building_locators.txt","12554","text_mismatch","1","1"
"building_locators.txt","10526","text_mismatch","1","1"
"building_locators.txt","10360","text_mismatch","1","1"
"building_locators.txt","9647","text_mismatch","1","1"
"building_locators.txt","8920","merged_only","1","0"
"building_locators.txt","10575","merged_only","1","0"
"building_locators.txt","11286","text_mismatch","1","1"
